Id;TasaInteres; saldo_sol ;Edad;EstadoCivil;REGION;CrossSell;ratio.ant;Fuga
3734;4,16;21615,88;36;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3735;4,88;2947,77;65;Div.Sol.Viu;NORTE.SUR;1;1;0
3736;4,16;21600,26;37;Div.Sol.Viu;LIMA_CALLAO;2;0,37;0
3737;4,16;2239,07;48;Div.Sol.Viu;NORTE.SUR;2;0,97;0
3738;4,16;1063,11;34;Div.Sol.Viu;LIMA_CALLAO;2;0,99;0
3739;4,16;4136,48;41;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3740;4,88;7291,63;38;Div.Sol.Viu;NORTE.SUR;1;1;0
3741;4,16;9607,52;28;Div.Sol.Viu;LIMA_CALLAO;3;1;0
3742;4,88;2073,47;30;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3743;4,16;2074,93;37;Div.Sol.Viu;NORTE.SUR;1;0,75;0
3744;4,16;842,58;40;Div.Sol.Viu;NORTE.SUR;1;0,95;0
3745;4,88;1606,73;23;Div.Sol.Viu;NORTE.SUR;2;0,71;0
3747;4,16;20172,8;46;Cas.Conv;LIMA_CALLAO;2;0,71;0
3748;4,88;18702,48;52;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3749;4,16;3844,88;34;Div.Sol.Viu;LIMA_CALLAO;3;1;0
3750;4,88;1075,04;23;Div.Sol.Viu;LIMA_CALLAO;3;0,99;0
3751;4,16;13638,06;41;Div.Sol.Viu;NORTE.SUR;2;1;0
3752;4,88;27634,76;38;Cas.Conv;LIMA_CALLAO;4;0,89;0
3753;4,16;96223,06;46;Div.Sol.Viu;NORTE.SUR;2;0,98;0
3754;4,16;3522,63;53;Cas.Conv;NORTE.SUR;1;1;0
3756;4,88;15219,66;41;Cas.Conv;LIMA_CALLAO;4;0,34;0
3757;4,16;2616,25;64;Div.Sol.Viu;LIMA_CALLAO;1;0,34;0
3758;4,16;54521,67;58;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3759;4,88;712,01;20;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3760;4,16;26262,68;37;Cas.Conv;LIMA_CALLAO;1;0,23;0
3761;4,16;5356;47;Div.Sol.Viu;LIMA_CALLAO;1;0,37;0
3762;4,16;13356,41;40;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3763;4,16;6486,52;50;Cas.Conv;NORTE.SUR;2;1;0
3764;4,16;5692,57;37;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3765;4,16;626,53;29;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3766;4,16;718,84;26;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3767;4,16;2005,49;61;Cas.Conv;LIMA_CALLAO;1;1;0
3768;4,88;2579,17;35;Div.Sol.Viu;NORTE.SUR;2;0,12;0
3769;4,88;678,35;29;Div.Sol.Viu;LIMA_CALLAO;3;0,82;0
3770;4,88;7541,85;37;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3771;4,16;5239,16;43;Cas.Conv;LIMA_CALLAO;1;0,83;0
3773;4,16;9272,62;30;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3774;4,16;4759,29;31;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3776;4,16;12613,46;31;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3777;4,88;1399,33;29;Div.Sol.Viu;NORTE.SUR;2;0,15;0
3778;4,16;1808,78;42;Div.Sol.Viu;NORTE.SUR;1;0,96;0
3779;4,16;6925,83;49;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3780;4,16;15012,55;56;Cas.Conv;NORTE.SUR;1;1;0
3781;4,88;3449,71;23;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3782;4,16;8091,75;28;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3783;4,16;12629,11;34;Div.Sol.Viu;NORTE.SUR;2;0,94;0
3784;4,16;5038,01;54;Cas.Conv;LIMA_CALLAO;2;0,32;0
3785;4,16;2828,51;56;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3786;4,88;14378,47;42;Div.Sol.Viu;LIMA_CALLAO;1;0,1;0
3787;4,88;2610,66;49;Cas.Conv;LIMA_CALLAO;1;1;0
3788;4,88;7340,8;34;Div.Sol.Viu;LIMA_CALLAO;3;1;0
3790;4,88;1274,46;25;Div.Sol.Viu;NORTE.SUR;1;1;0
3791;4,16;1630,81;41;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3792;4,16;11540,87;35;Div.Sol.Viu;LIMA_CALLAO;1;0,8;0
3793;4,16;3071,51;26;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3794;4,88;2193,36;29;Div.Sol.Viu;LIMA_CALLAO;2;0,8;0
3795;4,88;2347,12;47;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3796;4,16;1263,51;40;Div.Sol.Viu;NORTE.SUR;1;1;0
3798;4,16;6893,21;55;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3799;4,16;10003,89;55;Cas.Conv;NORTE.SUR;2;1;0
3800;4,16;2208,62;25;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3801;4,16;6862,03;57;Div.Sol.Viu;NORTE.SUR;1;1;0
3802;4,16;5765,46;29;Div.Sol.Viu;LIMA_CALLAO;2;0,89;0
3803;4,16;6511,49;39;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3805;4,88;4435,33;31;Div.Sol.Viu;LIMA_CALLAO;1;0,43;0
3806;4,88;1253,31;22;Div.Sol.Viu;LIMA_CALLAO;2;0,58;0
3807;4,88;3209,32;30;Cas.Conv;LIMA_CALLAO;1;1;0
3808;4,16;37921,71;41;Cas.Conv;LIMA_CALLAO;1;0,99;0
3809;4,16;1527,28;42;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3810;4,16;916,28;32;Div.Sol.Viu;NORTE.SUR;2;1;0
3811;4,16;2473,32;42;Cas.Conv;LIMA_CALLAO;2;0,48;0
3812;4,16;2484,02;40;Div.Sol.Viu;NORTE.SUR;1;1;0
3813;4,16;2779,5;56;Cas.Conv;NORTE.SUR;1;0,17;0
3814;4,16;3788,93;41;Div.Sol.Viu;LIMA_CALLAO;1;0,5;0
3815;4,88;1077,85;27;Div.Sol.Viu;NORTE.SUR;1;1;0
3816;4,16;2549,59;55;Div.Sol.Viu;LIMA_CALLAO;2;0,3;0
3817;4,16;1755,4;65;Cas.Conv;LIMA_CALLAO;1;0,21;0
3818;4,88;20270,09;30;Div.Sol.Viu;LIMA_CALLAO;3;0,16;0
3819;4,16;4819,56;55;Cas.Conv;NORTE.SUR;2;0,98;0
3820;4,16;2032,69;55;Div.Sol.Viu;LIMA_CALLAO;2;0,4;0
3821;4,88;1746,27;37;Cas.Conv;LIMA_CALLAO;2;1;0
3822;4,16;3906,09;38;Div.Sol.Viu;CENTRO;1;1;0
3823;4,16;4596,74;47;Div.Sol.Viu;NORTE.SUR;2;0,84;0
3824;4,88;1619,93;23;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3825;4,88;608,25;54;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3826;4,88;860,37;22;Div.Sol.Viu;LIMA_CALLAO;2;0,6;0
3827;4,16;5636,68;29;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3828;4,16;9493,31;56;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3829;4,16;14433,75;47;Cas.Conv;NORTE.SUR;1;0,27;0
3830;4,16;21992,68;45;Div.Sol.Viu;LIMA_CALLAO;2;0,24;0
3831;4,88;1238,51;59;Div.Sol.Viu;NORTE.SUR;1;1;0
3832;4,16;3422,94;40;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3833;4,16;3279,66;30;Div.Sol.Viu;LIMA_CALLAO;2;0,75;0
3834;4,16;4075,21;45;Cas.Conv;NORTE.SUR;1;0,97;0
3835;4,16;4449,3;64;Cas.Conv;NORTE.SUR;1;0,99;0
3836;4,88;1227,67;60;Cas.Conv;LIMA_CALLAO;4;0,29;0
3837;4,16;781,45;35;Div.Sol.Viu;NORTE.SUR;1;1;0
3838;4,16;1188,85;46;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3839;4,16;970,81;33;Div.Sol.Viu;NORTE.SUR;1;1;0
3840;4,88;1336,25;21;Div.Sol.Viu;LIMA_CALLAO;2;0,58;0
3841;4,16;3069,17;26;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3842;4,16;5463,99;54;Div.Sol.Viu;LIMA_CALLAO;3;0,49;0
3843;4,16;634,18;45;Cas.Conv;NORTE.SUR;1;0,99;0
3844;4,16;2955,93;23;Div.Sol.Viu;NORTE.SUR;1;1;0
3845;4,16;711,58;41;Div.Sol.Viu;NORTE.SUR;2;0,95;0
3846;4,16;978,99;27;Div.Sol.Viu;NORTE.SUR;1;1;0
3847;4,16;4229,68;46;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
3848;4,16;2004,88;49;Cas.Conv;LIMA_CALLAO;3;0,15;0
3849;4,16;10850,61;30;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3850;4,16;590,03;44;Cas.Conv;LIMA_CALLAO;1;1;0
3851;4,88;581,72;33;Div.Sol.Viu;NORTE.SUR;2;0,17;0
3852;4,16;675,07;27;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
3853;4,16;26830,85;41;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3854;4,16;5410,98;56;Cas.Conv;LIMA_CALLAO;1;0,62;0
3855;4,16;13636,77;36;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3856;4,88;1094,84;34;Div.Sol.Viu;LIMA_CALLAO;2;0,4;0
3857;4,16;3268,88;46;Cas.Conv;NORTE.SUR;1;1;0
3858;4,16;9162,58;56;Div.Sol.Viu;LIMA_CALLAO;2;0,2;0
3859;4,16;4178,94;34;Div.Sol.Viu;LIMA_CALLAO;2;0,78;0
3860;4,16;839,27;35;Div.Sol.Viu;NORTE.SUR;1;1;0
3861;4,16;767,53;47;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3862;4,16;2443,04;47;Div.Sol.Viu;NORTE.SUR;1;1;0
3863;4,16;7984,5;37;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3864;4,16;8979,06;54;Div.Sol.Viu;LIMA_CALLAO;4;0,38;0
3865;4,16;7988,33;39;Div.Sol.Viu;LIMA_CALLAO;1;0,26;0
3866;4,16;2739,6;55;Cas.Conv;LIMA_CALLAO;1;1;0
3867;4,16;4300,16;62;Cas.Conv;NORTE.SUR;1;1;0
3868;4,88;1896,17;61;Cas.Conv;LIMA_CALLAO;2;0,07;0
3869;4,88;3526,93;29;Div.Sol.Viu;LIMA_CALLAO;1;0,25;0
3870;4,88;9795,39;32;Div.Sol.Viu;LIMA_CALLAO;2;0,33;0
3871;4,16;30580,18;62;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3872;4,16;14865,72;36;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3873;4,16;1599,46;50;Div.Sol.Viu;LIMA_CALLAO;2;0,66;0
3874;4,88;6481,18;26;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3875;4,88;1367,53;42;Div.Sol.Viu;NORTE.SUR;2;0,08;0
3876;4,16;1628,64;51;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3878;4,88;3251,33;32;Div.Sol.Viu;CENTRO;2;0,91;0
3879;4,16;7441,36;50;Cas.Conv;LIMA_CALLAO;1;1;0
3880;4,88;1435,77;43;Div.Sol.Viu;LIMA_CALLAO;3;0,85;0
3881;4,16;8830,67;44;Div.Sol.Viu;LIMA_CALLAO;2;0,91;0
3882;4,16;2039,17;35;Cas.Conv;LIMA_CALLAO;1;1;0
3883;4,16;11332,38;37;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3884;4,16;4646,95;50;Div.Sol.Viu;LIMA_CALLAO;2;0,38;0
3885;4,88;2356,89;59;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3886;4,88;2880,11;33;Div.Sol.Viu;NORTE.SUR;2;0,23;0
3887;4,16;2659,74;40;Cas.Conv;NORTE.SUR;1;1;0
3888;4,88;1775,52;30;Div.Sol.Viu;NORTE.SUR;2;0,72;0
3889;4,88;5076,36;56;Cas.Conv;NORTE.SUR;4;0,21;0
3890;4,16;3106,27;50;Cas.Conv;NORTE.SUR;1;0,91;0
3891;4,16;4980,59;22;Div.Sol.Viu;LIMA_CALLAO;1;0,23;0
3892;4,16;3294,88;47;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3893;4,16;899,6;26;Cas.Conv;NORTE.SUR;1;0,98;0
3894;4,88;3208,36;26;Div.Sol.Viu;LIMA_CALLAO;2;0,66;0
3895;4,16;11286,3;35;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3896;4,16;2311,23;65;Cas.Conv;LIMA_CALLAO;2;1;0
3897;4,16;29658,07;31;Div.Sol.Viu;NORTE.SUR;1;0,97;0
3898;4,16;1804,02;44;Cas.Conv;NORTE.SUR;1;0,97;0
3899;4,16;17082,08;47;Div.Sol.Viu;LIMA_CALLAO;3;0,7;0
3900;4,88;1084,07;45;Div.Sol.Viu;LIMA_CALLAO;2;0,85;0
3901;4,16;2240,07;40;Div.Sol.Viu;NORTE.SUR;1;0,24;0
3902;4,88;802,55;23;Div.Sol.Viu;NORTE.SUR;2;0,59;0
3904;4,16;9433,53;57;Div.Sol.Viu;NORTE.SUR;3;0,55;0
3905;4,16;9568,36;49;Cas.Conv;LIMA_CALLAO;1;1;0
3906;4,16;9272,3;35;Div.Sol.Viu;LIMA_CALLAO;2;0,91;0
3907;4,16;4922,41;37;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3908;4,16;3105,83;52;Div.Sol.Viu;NORTE.SUR;1;1;0
3909;4,16;2735,98;57;Cas.Conv;LIMA_CALLAO;2;1;0
3910;4,16;12313,36;29;Div.Sol.Viu;LIMA_CALLAO;1;0,97;0
3911;4,16;509,17;41;Cas.Conv;LIMA_CALLAO;2;0,96;0
3912;4,88;754,28;34;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3913;4,16;22554,11;37;Div.Sol.Viu;LIMA_CALLAO;2;0,36;0
3915;4,16;7214,61;62;Cas.Conv;LIMA_CALLAO;2;0,33;0
3916;4,16;8476,27;46;Div.Sol.Viu;LIMA_CALLAO;1;0,68;0
3917;4,16;22773,73;58;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3918;4,88;1431,26;21;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3919;4,88;5668,01;57;Div.Sol.Viu;LIMA_CALLAO;2;0,14;0
3920;4,88;6799,98;31;Cas.Conv;LIMA_CALLAO;2;1;0
3921;4,16;2693,16;46;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3922;4,16;2949,01;30;Div.Sol.Viu;NORTE.SUR;1;0,99;0
3923;4,88;936,66;26;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3924;4,16;10302,24;29;Div.Sol.Viu;LIMA_CALLAO;1;0,98;0
3925;4,16;28785,83;46;Div.Sol.Viu;LIMA_CALLAO;2;0,96;0
3926;4,88;1286,27;49;Div.Sol.Viu;LIMA_CALLAO;2;0,12;0
3927;4,16;1724,45;33;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
3928;4,16;512,28;31;Div.Sol.Viu;LIMA_CALLAO;1;0,88;0
3929;4,16;7173,38;54;Cas.Conv;LIMA_CALLAO;1;0,2;0
3930;4,16;10450,65;37;Div.Sol.Viu;LIMA_CALLAO;1;0,98;0
3932;4,16;23290,64;25;Div.Sol.Viu;LIMA_CALLAO;2;0,18;0
3933;4,88;1099,32;37;Div.Sol.Viu;NORTE.SUR;2;1;0
3934;4,16;15987,67;35;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3935;4,16;853,06;38;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
3936;4,16;3050,65;45;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3937;4,88;1178,03;58;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3938;4,16;7539,97;23;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3939;4,16;5485,71;40;Div.Sol.Viu;LIMA_CALLAO;4;0,69;0
3940;4,16;6730,84;25;Div.Sol.Viu;LIMA_CALLAO;2;0,47;0
3941;4,16;7732,28;31;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3942;4,88;7033,75;27;Cas.Conv;LIMA_CALLAO;2;1;0
3943;4,16;2370,72;26;Div.Sol.Viu;LIMA_CALLAO;1;0,39;0
3944;4,16;5179,42;30;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3945;4,88;763,59;33;Div.Sol.Viu;LIMA_CALLAO;2;0,95;0
3946;4,16;10314,29;36;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3947;4,16;15179,51;38;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3948;4,16;5341,19;32;Cas.Conv;NORTE.SUR;1;0,25;0
3949;4,16;3344,88;55;Div.Sol.Viu;LIMA_CALLAO;1;0,28;0
3950;4,16;840,8;46;Div.Sol.Viu;NORTE.SUR;2;0,25;0
3951;4,88;15023,2;46;Cas.Conv;LIMA_CALLAO;1;1;0
3952;4,16;7184,88;43;Div.Sol.Viu;LIMA_CALLAO;2;0,66;0
3953;4,88;1488,34;48;Div.Sol.Viu;LIMA_CALLAO;2;0,76;0
3954;4,88;679,63;25;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3955;4,16;3064,3;37;Cas.Conv;NORTE.SUR;1;1;0
3956;4,16;2964,98;25;Div.Sol.Viu;NORTE.SUR;2;0,68;0
3958;4,16;1628,85;43;Div.Sol.Viu;LIMA_CALLAO;1;0,67;0
3960;4,16;23170,62;54;Cas.Conv;NORTE.SUR;1;1;0
3961;4,16;3169,62;58;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3962;4,88;1428,67;24;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3963;4,16;3069,32;35;Div.Sol.Viu;LIMA_CALLAO;2;0,52;0
3964;4,16;11490,16;37;Cas.Conv;LIMA_CALLAO;1;1;0
3965;4,16;5178,1;41;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3966;4,88;7397,98;22;Div.Sol.Viu;LIMA_CALLAO;3;0,9;0
3967;4,16;8091,9;31;Div.Sol.Viu;LIMA_CALLAO;3;1;0
3968;4,16;16462,88;43;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3969;4,88;1389,03;27;Div.Sol.Viu;LIMA_CALLAO;2;0,86;0
3970;4,16;5398,2;54;Cas.Conv;LIMA_CALLAO;3;0,36;0
3971;4,88;788,13;30;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3972;4,88;1319,9;27;Div.Sol.Viu;LIMA_CALLAO;2;0,87;0
3973;4,16;5819,95;30;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3975;4,16;1597,91;51;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3976;4,16;8554,78;60;Cas.Conv;LIMA_CALLAO;2;0,65;0
3977;4,88;1130,79;39;Cas.Conv;LIMA_CALLAO;1;1;0
3978;4,88;692,8;30;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3979;4,16;7064,42;32;Cas.Conv;LIMA_CALLAO;2;0,56;0
3980;4,88;6152,86;42;Cas.Conv;LIMA_CALLAO;2;0,27;0
3981;4,88;724,09;26;Div.Sol.Viu;LIMA_CALLAO;2;0,84;0
3982;4,88;7033,75;27;Cas.Conv;LIMA_CALLAO;2;1;0
3983;4,16;1747,15;60;Cas.Conv;LIMA_CALLAO;1;1;0
3984;4,16;2234,04;43;Cas.Conv;LIMA_CALLAO;1;1;0
3985;4,88;717,78;31;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3986;4,16;10054,34;31;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3987;4,16;10198,22;49;Cas.Conv;LIMA_CALLAO;2;1;0
3988;4,16;2302,39;36;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3989;4,16;6317,92;34;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3990;4,16;3110,84;27;Div.Sol.Viu;LIMA_CALLAO;1;1;0
3991;4,16;2204,61;44;Div.Sol.Viu;NORTE.SUR;2;1;0
3992;4,16;2391,72;25;Div.Sol.Viu;LIMA_CALLAO;1;0,72;0
3993;4,16;10158,45;44;Div.Sol.Viu;LIMA_CALLAO;2;1;0
3994;4,16;4910,35;43;Div.Sol.Viu;NORTE.SUR;2;0,44;0
3995;4,16;9456,63;32;Div.Sol.Viu;NORTE.SUR;4;0,93;0
3996;4,16;3680,2;41;Cas.Conv;LIMA_CALLAO;1;0,88;0
3997;4,16;1795,52;50;Div.Sol.Viu;LIMA_CALLAO;3;0,2;0
3998;4,16;6905,14;35;Div.Sol.Viu;LIMA_CALLAO;1;0,98;0
3999;4,16;28649,62;52;Cas.Conv;LIMA_CALLAO;3;1;0
4000;4,16;4779,47;45;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4001;4,88;5321,91;51;Cas.Conv;LIMA_CALLAO;1;0,13;0
4002;4,16;5184,58;31;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4003;4,16;1560,92;20;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4004;4,16;1843,13;60;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4005;4,16;21894,42;29;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4006;4,88;762,79;23;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4007;4,16;1315,8;37;Div.Sol.Viu;LIMA_CALLAO;2;0,19;0
4008;4,16;8234,72;63;Div.Sol.Viu;LIMA_CALLAO;2;0,67;0
4009;4,88;1187,44;31;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4010;4,16;87684,53;47;Cas.Conv;LIMA_CALLAO;2;0,29;0
4011;4,16;10317,6;39;Div.Sol.Viu;LIMA_CALLAO;2;0,99;0
4012;4,16;875,29;57;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4013;4,16;39085,66;31;Div.Sol.Viu;LIMA_CALLAO;2;0,99;0
4014;4,88;5929,88;40;Div.Sol.Viu;LIMA_CALLAO;1;0,57;0
4015;4,16;2658,55;34;Cas.Conv;LIMA_CALLAO;1;1;0
4016;4,16;29395,16;47;Div.Sol.Viu;LIMA_CALLAO;2;0,3;0
4017;4,88;906,04;28;Div.Sol.Viu;NORTE.SUR;2;1;0
4018;4,16;705,61;31;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4019;4,16;6138,83;42;Div.Sol.Viu;LIMA_CALLAO;2;0,96;0
4020;4,88;2292,74;43;Div.Sol.Viu;LIMA_CALLAO;2;0,14;0
4022;4,16;1917,54;31;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4023;4,16;3332,05;63;Div.Sol.Viu;LIMA_CALLAO;1;0,14;0
4024;4,16;1306,09;43;Cas.Conv;LIMA_CALLAO;1;1;0
4025;4,88;1606,1;20;Div.Sol.Viu;NORTE.SUR;1;1;0
4026;4,16;505,93;40;Div.Sol.Viu;NORTE.SUR;1;1;0
4027;4,16;5763,69;43;Cas.Conv;LIMA_CALLAO;1;0,99;0
4028;4,16;1833,05;48;Div.Sol.Viu;NORTE.SUR;1;0,98;0
4029;4,88;1100,13;28;Div.Sol.Viu;LIMA_CALLAO;2;0,6;0
4030;4,88;819,05;26;Div.Sol.Viu;NORTE.SUR;1;1;0
4031;4,16;2011,16;55;Cas.Conv;LIMA_CALLAO;1;1;0
4032;4,88;12524,19;32;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4033;4,88;8444,91;40;Cas.Conv;LIMA_CALLAO;1;1;0
4034;4,16;1508,58;31;Div.Sol.Viu;LIMA_CALLAO;1;0,22;0
4035;4,16;3799,49;40;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4036;4,16;4871,86;42;Cas.Conv;LIMA_CALLAO;2;0,66;0
4037;4,88;1599,1;24;Div.Sol.Viu;NORTE.SUR;2;1;0
4038;4,16;25666,78;47;Div.Sol.Viu;NORTE.SUR;1;1;0
4039;4,16;7326,61;61;Cas.Conv;LIMA_CALLAO;1;1;0
4040;4,16;7989,81;41;Div.Sol.Viu;LIMA_CALLAO;2;0,98;0
4041;4,16;9262,51;39;Cas.Conv;LIMA_CALLAO;3;0,93;0
4042;4,16;1597,91;51;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4043;4,88;2736,44;39;Cas.Conv;NORTE.SUR;2;0,14;0
4044;4,16;579,4;49;Cas.Conv;LIMA_CALLAO;1;1;0
4045;4,88;11995,85;33;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4046;4,16;8895,05;42;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4047;4,16;4765,58;44;Div.Sol.Viu;LIMA_CALLAO;2;0,64;0
4048;4,88;2522,37;41;Cas.Conv;LIMA_CALLAO;2;0,61;0
4049;4,16;14744,41;41;Cas.Conv;LIMA_CALLAO;2;0,85;0
4050;4,16;1560,43;63;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4051;4,16;2369,09;39;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4052;4,16;5634,57;48;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4053;4,16;5120,16;58;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4054;4,88;13305,03;34;Cas.Conv;LIMA_CALLAO;2;0,2;0
4055;4,16;5117,75;39;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4056;4,88;1004,94;53;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4057;4,88;4365,34;27;Div.Sol.Viu;LIMA_CALLAO;3;0,88;0
4058;4,16;10623,34;58;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4059;4,16;23073,4;65;Cas.Conv;LIMA_CALLAO;3;0,96;0
4060;4,16;4143,86;38;Div.Sol.Viu;LIMA_CALLAO;2;0,89;0
4061;4,88;1853,57;61;Cas.Conv;NORTE.SUR;2;1;0
4063;4,88;571,27;47;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4065;4,88;3815,73;39;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4066;4,88;1422,39;29;Div.Sol.Viu;LIMA_CALLAO;2;0,9;0
4067;4,88;3342,27;34;Div.Sol.Viu;LIMA_CALLAO;2;1;0
4068;4,88;1316,39;28;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4070;4,88;1555,32;43;Div.Sol.Viu;NORTE.SUR;1;1;0
4071;4,16;4085,22;36;Div.Sol.Viu;LIMA_CALLAO;4;0,96;0
4072;4,16;17834,08;62;Div.Sol.Viu;NORTE.SUR;1;1;0
4073;4,16;3687,24;37;Cas.Conv;LIMA_CALLAO;1;1;0
4074;4,16;3303,79;61;Cas.Conv;LIMA_CALLAO;3;0,16;0
4075;4,88;975,65;25;Div.Sol.Viu;NORTE.SUR;1;1;0
4076;4,16;24510,15;37;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4077;4,16;2485,43;20;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4078;4,16;27202,82;43;Cas.Conv;LIMA_CALLAO;1;0,6;0
4079;4,16;7536,36;52;Cas.Conv;LIMA_CALLAO;1;0,58;0
4080;4,16;63909,74;32;Div.Sol.Viu;LIMA_CALLAO;3;0,75;0
4081;4,88;1599,76;36;Div.Sol.Viu;LIMA_CALLAO;1;0,11;0
4082;4,16;13616,99;34;Div.Sol.Viu;LIMA_CALLAO;1;0,17;0
4083;4,88;5180,76;32;Div.Sol.Viu;LIMA_CALLAO;3;0,67;0
4084;4,16;16953,87;39;Div.Sol.Viu;NORTE.SUR;2;1;0
4085;4,16;4202,88;40;Div.Sol.Viu;LIMA_CALLAO;1;1;0
4086;4,16;8551,34;48;Div.Sol.Viu;LIMA_CALLAO;2;0,65;0
